Date,Price($),Mean,SmartEstimate,Median,Low,High
19-Apr-2023,192.270,10.349,10.333,10.349,10.300,10.398
20-Apr-2023,190.350,10.349,10.333,10.349,10.300,10.398
21-Apr-2023,189.730,10.349,10.333,10.349,10.300,10.398
22-Apr-2023,189.730,10.349,10.333,10.349,10.300,10.398
23-Apr-2023,189.730,10.349,10.333,10.349,10.300,10.398
24-Apr-2023,187.220,10.349,10.333,10.349,10.300,10.398
25-Apr-2023,187.790,10.349,10.333,10.349,10.300,10.398
26-Apr-2023,184.930,10.349,10.333,10.349,10.300,10.398
27-Apr-2023,184.410,10.349,10.333,10.349,10.300,10.398
28-Apr-2023,185.770,10.349,10.333,10.349,10.300,10.398
29-Apr-2023,185.770,10.349,10.333,10.349,10.300,10.398
30-Apr-2023,185.770,10.349,10.333,10.349,10.300,10.398
01-May-2023,186.630,10.327,10.319,10.327,10.300,10.354
02-May-2023,185.530,10.327,10.319,10.327,10.300,10.354
03-May-2023,181.330,10.327,10.319,10.327,10.300,10.354
04-May-2023,183.930,10.327,10.319,10.327,10.300,10.354
05-May-2023,185.130,10.327,10.319,10.327,10.300,10.354
06-May-2023,185.130,10.327,10.319,10.327,10.300,10.354
07-May-2023,185.130,10.327,10.319,10.327,10.300,10.354
08-May-2023,185.690,10.327,10.319,10.327,10.300,10.354
09-May-2023,184.630,10.327,10.319,10.327,10.300,10.354
10-May-2023,185.310,10.327,10.319,10.327,10.300,10.354
11-May-2023,183.480,10.327,10.319,10.327,10.300,10.354
12-May-2023,184.950,10.327,10.319,10.327,10.300,10.354
13-May-2023,184.950,10.327,10.319,10.327,10.300,10.354
14-May-2023,184.950,10.327,10.319,10.327,10.300,10.354
15-May-2023,184.370,10.327,10.319,10.327,10.300,10.354
16-May-2023,181.590,10.327,10.319,10.327,10.300,10.354
17-May-2023,182.510,10.327,10.319,10.327,10.300,10.354
18-May-2023,181.810,10.327,10.319,10.327,10.300,10.354
19-May-2023,181.820,10.327,10.319,10.327,10.300,10.354
20-May-2023,181.820,10.327,10.319,10.327,10.300,10.354
21-May-2023,181.820,10.327,10.319,10.327,10.300,10.354
22-May-2023,181.930,10.327,10.319,10.327,10.300,10.354
23-May-2023,179.080,10.327,10.319,10.327,10.300,10.354
24-May-2023,180.070,10.327,10.319,10.327,10.300,10.354
25-May-2023,177.020,10.327,10.319,10.327,10.300,10.354
26-May-2023,176.670,10.327,10.319,10.327,10.300,10.354
27-May-2023,176.670,10.327,10.319,10.327,10.300,10.354
28-May-2023,176.670,10.327,10.319,10.327,10.300,10.354
29-May-2023,176.670,10.327,10.319,10.327,10.300,10.354
30-May-2023,178.200,10.327,10.319,10.327,10.300,10.354
31-May-2023,178.750,10.327,10.319,10.327,10.300,10.354
01-Jun-2023,180.020,10.327,10.319,10.327,10.300,10.354
02-Jun-2023,185.300,10.327,10.319,10.327,10.300,10.354
03-Jun-2023,185.300,10.327,10.319,10.327,10.300,10.354
04-Jun-2023,185.300,10.327,10.319,10.327,10.300,10.354
05-Jun-2023,186.270,10.327,10.319,10.327,10.300,10.354
06-Jun-2023,184.350,10.327,10.319,10.327,10.300,10.354
07-Jun-2023,182.550,10.327,10.319,10.327,10.300,10.354
08-Jun-2023,185.450,10.327,10.319,10.327,10.300,10.354
09-Jun-2023,184.840,10.327,10.354,10.327,10.300,10.354
10-Jun-2023,184.840,10.327,10.354,10.327,10.300,10.354
11-Jun-2023,184.840,10.327,10.354,10.327,10.300,10.354
12-Jun-2023,179.350,10.327,10.354,10.327,10.300,10.354
13-Jun-2023,177.740,10.327,10.354,10.327,10.300,10.354
14-Jun-2023,181.510,10.327,10.354,10.327,10.300,10.354
15-Jun-2023,182.220,10.327,10.354,10.327,10.300,10.354
16-Jun-2023,184.110,10.327,10.354,10.327,10.300,10.354
17-Jun-2023,184.110,10.327,10.354,10.327,10.300,10.354
18-Jun-2023,184.110,10.327,10.354,10.327,10.300,10.354
19-Jun-2023,184.110,10.327,10.354,10.327,10.300,10.354
20-Jun-2023,182.690,10.327,10.354,10.327,10.300,10.354
21-Jun-2023,181.600,10.327,10.354,10.327,10.300,10.354
22-Jun-2023,182.100,10.327,10.354,10.327,10.300,10.354
23-Jun-2023,181.670,10.327,10.354,10.327,10.300,10.354
24-Jun-2023,181.670,10.327,10.354,10.327,10.300,10.354
25-Jun-2023,181.670,10.327,10.354,10.327,10.300,10.354
26-Jun-2023,178.890,10.327,10.354,10.327,10.300,10.354
27-Jun-2023,178.950,10.327,10.354,10.327,10.300,10.354
28-Jun-2023,183.140,10.327,10.354,10.327,10.300,10.354
29-Jun-2023,183.360,10.327,10.354,10.327,10.300,10.354
30-Jun-2023,185.290,10.327,10.354,10.327,10.300,10.354
01-Jul-2023,185.290,10.327,10.354,10.327,10.300,10.354
02-Jul-2023,185.290,10.327,10.354,10.327,10.300,10.354
03-Jul-2023,186.160,10.327,10.354,10.327,10.300,10.354
04-Jul-2023,186.160,10.327,10.354,10.327,10.300,10.354
05-Jul-2023,183.850,10.327,10.354,10.327,10.300,10.354
06-Jul-2023,183.250,10.327,10.354,10.327,10.300,10.354
07-Jul-2023,181.950,10.327,10.354,10.327,10.300,10.354
08-Jul-2023,181.950,10.327,10.354,10.327,10.300,10.354
09-Jul-2023,181.950,10.327,10.354,10.327,10.300,10.354
10-Jul-2023,181.300,10.327,10.354,10.327,10.300,10.354
11-Jul-2023,182.330,10.327,10.354,10.327,10.300,10.354
12-Jul-2023,181.310,10.269,10.237,10.269,10.237,10.300
13-Jul-2023,183.220,10.269,10.237,10.269,10.237,10.300
14-Jul-2023,186.130,10.269,10.237,10.269,10.237,10.300
15-Jul-2023,186.130,10.269,10.237,10.269,10.237,10.300
16-Jul-2023,186.130,10.269,10.237,10.269,10.237,10.300
17-Jul-2023,185.250,10.269,10.237,10.269,10.237,10.300
18-Jul-2023,187.050,10.269,10.237,10.269,10.237,10.300
19-Jul-2023,186.380,10.269,10.237,10.269,10.237,10.300
20-Jul-2023,187.410,10.269,10.237,10.269,10.237,10.300
21-Jul-2023,189.260,10.269,10.237,10.269,10.237,10.300
22-Jul-2023,189.260,10.269,10.237,10.269,10.237,10.300
23-Jul-2023,189.260,10.269,10.237,10.269,10.237,10.300
24-Jul-2023,191.040,10.269,10.237,10.269,10.237,10.300
25-Jul-2023,191.220,10.269,10.237,10.269,10.237,10.300
26-Jul-2023,198.750,10.194,10.173,10.194,10.150,10.237
27-Jul-2023,198.660,10.321,10.248,10.321,10.150,10.492
28-Jul-2023,199.420,10.321,10.248,10.321,10.150,10.492
29-Jul-2023,199.420,10.321,10.248,10.321,10.150,10.492
30-Jul-2023,199.420,10.321,10.248,10.321,10.150,10.492
31-Jul-2023,198.960,10.321,10.248,10.321,10.150,10.492
01-Aug-2023,199.825,10.321,10.248,10.321,10.150,10.492
02-Aug-2023,199.670,10.321,10.248,10.321,10.150,10.492
03-Aug-2023,202.840,10.321,10.248,10.321,10.150,10.492
04-Aug-2023,205.070,10.321,10.248,10.321,10.150,10.492
05-Aug-2023,205.070,10.321,10.248,10.321,10.150,10.492
06-Aug-2023,205.070,10.321,10.248,10.321,10.150,10.492
07-Aug-2023,208.360,10.321,10.248,10.321,10.150,10.492
08-Aug-2023,205.090,10.321,10.248,10.321,10.150,10.492
09-Aug-2023,206.520,10.321,10.248,10.321,10.150,10.492
10-Aug-2023,204.800,10.321,10.248,10.321,10.150,10.492
11-Aug-2023,205.770,10.321,10.248,10.321,10.150,10.492
12-Aug-2023,205.770,10.321,10.248,10.321,10.150,10.492
13-Aug-2023,205.770,10.321,10.248,10.321,10.150,10.492
14-Aug-2023,206.450,10.759,10.637,10.759,10.150,11.367
15-Aug-2023,205.170,10.759,10.637,10.759,10.150,11.367
16-Aug-2023,206.000,10.759,10.637,10.759,10.150,11.367
17-Aug-2023,204.030,10.759,10.637,10.759,10.150,11.367
18-Aug-2023,203.730,10.759,10.637,10.759,10.150,11.367
19-Aug-2023,203.730,10.759,10.637,10.759,10.150,11.367
20-Aug-2023,203.730,10.759,10.637,10.759,10.150,11.367
21-Aug-2023,202.600,10.759,10.637,10.759,10.150,11.367
22-Aug-2023,199.490,10.759,10.637,10.759,10.150,11.367
23-Aug-2023,200.750,10.759,10.637,10.759,10.150,11.367
24-Aug-2023,200.110,10.759,10.637,10.759,10.150,11.367
25-Aug-2023,203.220,10.759,10.637,10.759,10.150,11.367
26-Aug-2023,203.220,10.759,10.637,10.759,10.150,11.367
27-Aug-2023,203.220,10.759,10.637,10.759,10.150,11.367
28-Aug-2023,203.320,10.759,10.637,10.759,10.150,11.367
29-Aug-2023,202.710,10.759,10.637,10.759,10.150,11.367
30-Aug-2023,202.450,10.759,10.637,10.759,10.150,11.367
31-Aug-2023,202.680,10.759,10.637,10.759,10.150,11.367
01-Sep-2023,202.890,10.759,10.637,10.759,10.150,11.367
02-Sep-2023,202.890,10.759,10.637,10.759,10.150,11.367
03-Sep-2023,202.890,10.759,10.637,10.759,10.150,11.367
04-Sep-2023,202.890,10.759,10.637,10.759,10.150,11.367
05-Sep-2023,202.530,10.759,10.637,10.759,10.150,11.367
06-Sep-2023,203.660,10.759,10.637,10.759,10.150,11.367
07-Sep-2023,205.290,10.759,10.637,10.759,10.150,11.367
08-Sep-2023,204.990,10.759,10.637,10.759,10.150,11.367
09-Sep-2023,204.990,10.759,10.637,10.759,10.150,11.367
10-Sep-2023,204.990,10.759,10.637,10.759,10.150,11.367
11-Sep-2023,205.920,10.759,10.637,10.759,10.150,11.367
12-Sep-2023,206.150,10.759,10.637,10.759,10.150,11.367
13-Sep-2023,207.420,10.759,10.637,10.759,10.150,11.367
14-Sep-2023,207.810,10.759,10.637,10.759,10.150,11.367
15-Sep-2023,206.820,10.759,10.637,10.759,10.150,11.367
16-Sep-2023,206.820,10.759,10.637,10.759,10.150,11.367
17-Sep-2023,206.820,10.759,10.637,10.759,10.150,11.367
18-Sep-2023,206.550,10.759,10.637,10.759,10.150,11.367
19-Sep-2023,206.480,10.759,10.637,10.759,10.150,11.367
20-Sep-2023,205.910,10.759,10.637,10.759,10.150,11.367
21-Sep-2023,202.210,10.759,10.637,10.759,10.150,11.367
22-Sep-2023,201.720,10.759,10.637,10.759,10.150,11.367
23-Sep-2023,201.720,10.759,10.637,10.759,10.150,11.367
24-Sep-2023,201.720,10.759,10.637,10.759,10.150,11.367
25-Sep-2023,200.850,10.759,10.637,10.759,10.150,11.367
26-Sep-2023,199.830,10.759,10.637,10.759,10.150,11.367
27-Sep-2023,200.360,10.759,10.637,10.759,10.150,11.367
28-Sep-2023,201.660,10.759,10.637,10.759,10.150,11.367
29-Sep-2023,200.220,10.759,10.637,10.759,10.150,11.367
30-Sep-2023,200.220,10.759,10.637,10.759,10.150,11.367
01-Oct-2023,200.220,10.759,10.637,10.759,10.150,11.367
02-Oct-2023,200.150,10.759,10.637,10.759,10.150,11.367
03-Oct-2023,201.660,10.659,10.417,10.659,9.950,11.367
04-Oct-2023,203.240,10.659,10.417,10.659,9.950,11.367
05-Oct-2023,207.400,10.549,10.415,10.549,9.950,11.148
06-Oct-2023,211.930,10.549,10.415,10.549,9.950,11.148
07-Oct-2023,211.930,10.549,10.415,10.549,9.950,11.148
08-Oct-2023,211.930,10.549,10.415,10.549,9.950,11.148
09-Oct-2023,215.760,10.549,10.415,10.549,9.950,11.148
10-Oct-2023,216.090,10.549,10.415,10.549,9.950,11.148
11-Oct-2023,217.100,10.549,10.415,10.549,9.950,11.148
12-Oct-2023,220.060,10.549,10.415,10.549,9.950,11.148
13-Oct-2023,219.380,10.549,10.415,10.549,9.950,11.148
14-Oct-2023,219.380,10.549,10.415,10.549,9.950,11.148
15-Oct-2023,219.380,10.549,10.415,10.549,9.950,11.148
16-Oct-2023,218.820,10.549,10.415,10.549,9.950,11.148
17-Oct-2023,216.500,10.549,10.415,10.549,9.950,11.148
18-Oct-2023,215.990,10.549,10.415,10.549,9.950,11.148
19-Oct-2023,214.120,10.549,10.415,10.549,9.950,11.148
20-Oct-2023,212.810,10.549,10.415,10.549,9.950,11.148
21-Oct-2023,212.810,10.549,10.415,10.549,9.950,11.148
22-Oct-2023,212.810,10.549,10.415,10.549,9.950,11.148
23-Oct-2023,213.610,10.549,10.415,10.549,9.950,11.148
24-Oct-2023,214.250,10.549,10.415,10.549,9.950,11.148
25-Oct-2023,214.080,10.524,10.356,10.524,9.900,11.148
26-Oct-2023,215.430,10.524,10.356,10.524,9.900,11.148
27-Oct-2023,209.030,10.524,10.356,10.524,9.900,11.148
28-Oct-2023,209.030,10.524,10.356,10.524,9.900,11.148
29-Oct-2023,209.030,10.524,10.356,10.524,9.900,11.148
30-Oct-2023,211.330,10.524,10.356,10.524,9.900,11.148
31-Oct-2023,213.460,10.524,10.356,10.524,9.900,11.148
01-Nov-2023,210.920,10.497,10.387,10.497,9.900,11.093
02-Nov-2023,212.570,10.497,10.387,10.497,9.900,11.093
03-Nov-2023,208.620,10.497,10.387,10.497,9.900,11.093
04-Nov-2023,208.620,10.497,10.387,10.497,9.900,11.093
05-Nov-2023,208.620,10.497,10.387,10.497,9.900,11.093
06-Nov-2023,213.040,10.497,10.387,10.497,9.900,11.093
07-Nov-2023,212.360,10.497,10.387,10.497,9.900,11.093
08-Nov-2023,212.550,10.497,10.387,10.497,9.900,11.093
09-Nov-2023,216.380,10.497,10.387,10.497,9.900,11.093
10-Nov-2023,217.110,10.497,10.387,10.497,9.900,11.093
11-Nov-2023,217.110,10.497,10.387,10.497,9.900,11.093
12-Nov-2023,217.110,10.497,10.387,10.497,9.900,11.093
13-Nov-2023,217.080,10.496,10.396,10.496,9.900,11.091
14-Nov-2023,211.760,10.496,10.396,10.496,9.900,11.091
15-Nov-2023,211.060,10.496,10.396,10.496,9.900,11.091
16-Nov-2023,212.190,10.496,10.396,10.496,9.900,11.091
17-Nov-2023,213.420,10.496,10.396,10.496,9.900,11.091
18-Nov-2023,213.420,10.496,10.396,10.496,9.900,11.091
19-Nov-2023,213.420,10.496,10.396,10.496,9.900,11.091
20-Nov-2023,212.000,10.496,10.396,10.496,9.900,11.091
21-Nov-2023,215.560,10.496,10.396,10.496,9.900,11.091
22-Nov-2023,216.350,10.496,10.396,10.496,9.900,11.091
23-Nov-2023,216.350,10.496,10.396,10.496,9.900,11.091
24-Nov-2023,217.190,10.496,10.396,10.496,9.900,11.091
25-Nov-2023,217.190,10.496,10.396,10.496,9.900,11.091
26-Nov-2023,217.190,10.496,10.396,10.496,9.900,11.091
27-Nov-2023,216.730,10.496,10.396,10.496,9.900,11.091
28-Nov-2023,215.940,10.496,10.396,10.496,9.900,11.091
29-Nov-2023,214.840,10.496,10.396,10.496,9.900,11.091
30-Nov-2023,218.360,10.496,10.396,10.496,9.900,11.091
01-Dec-2023,219.540,10.496,10.396,10.496,9.900,11.091
02-Dec-2023,219.540,10.496,10.396,10.496,9.900,11.091
03-Dec-2023,219.540,10.496,10.396,10.496,9.900,11.091
04-Dec-2023,219.780,10.496,10.396,10.496,9.900,11.091
05-Dec-2023,218.340,10.496,10.396,10.496,9.900,11.091
06-Dec-2023,214.250,10.496,10.396,10.496,9.900,11.091
07-Dec-2023,210.730,10.496,10.387,10.496,9.900,11.091
08-Dec-2023,211.620,10.496,10.387,10.496,9.900,11.091
09-Dec-2023,211.620,10.496,10.387,10.496,9.900,11.091
10-Dec-2023,211.620,10.496,10.387,10.496,9.900,11.091
11-Dec-2023,215.430,10.496,10.387,10.496,9.900,11.091
12-Dec-2023,214.130,10.523,10.446,10.523,9.900,11.145
13-Dec-2023,213.160,10.523,10.446,10.523,9.900,11.145
14-Dec-2023,210.160,10.523,10.446,10.523,9.900,11.145
15-Dec-2023,206.730,10.523,10.446,10.523,9.900,11.145
16-Dec-2023,206.730,10.523,10.446,10.523,9.900,11.145
17-Dec-2023,206.730,10.523,10.446,10.523,9.900,11.145
18-Dec-2023,211.190,10.622,10.579,10.820,9.900,11.145
19-Dec-2023,212.950,10.622,10.579,10.820,9.900,11.145
20-Dec-2023,211.050,10.622,10.579,10.820,9.900,11.145
21-Dec-2023,213.770,10.622,10.579,10.820,9.900,11.145
22-Dec-2023,214.310,10.622,10.579,10.820,9.900,11.145
23-Dec-2023,214.310,10.622,10.579,10.820,9.900,11.145
24-Dec-2023,214.310,10.622,10.579,10.820,9.900,11.145
25-Dec-2023,214.310,10.622,10.579,10.820,9.900,11.145
26-Dec-2023,214.800,10.622,10.579,10.820,9.900,11.145
27-Dec-2023,210.540,10.622,10.579,10.820,9.900,11.145
28-Dec-2023,211.020,10.622,10.579,10.820,9.900,11.145
29-Dec-2023,210.600,10.622,10.579,10.820,9.900,11.145
30-Dec-2023,210.600,10.622,10.579,10.820,9.900,11.145
31-Dec-2023,210.600,10.622,10.579,10.820,9.900,11.145
01-Jan-2024,210.600,10.622,10.579,10.820,9.900,11.145
02-Jan-2024,209.230,10.622,10.579,10.820,9.900,11.145
03-Jan-2024,201.410,10.688,10.604,10.820,10.100,11.145
04-Jan-2024,202.740,10.688,10.604,10.820,10.100,11.145
05-Jan-2024,199.190,10.700,10.628,10.820,10.100,11.180
06-Jan-2024,199.190,10.700,10.628,10.820,10.100,11.180
07-Jan-2024,199.190,10.700,10.628,10.820,10.100,11.180
08-Jan-2024,200.110,10.700,10.628,10.820,10.100,11.180
09-Jan-2024,197.090,10.657,10.588,10.690,10.100,11.180
10-Jan-2024,197.830,10.657,10.588,10.690,10.100,11.180
11-Jan-2024,196.400,10.657,10.588,10.690,10.100,11.180
12-Jan-2024,197.540,10.657,10.588,10.690,10.100,11.180
13-Jan-2024,197.540,10.657,10.588,10.690,10.100,11.180
14-Jan-2024,197.540,10.657,10.588,10.690,10.100,11.180
15-Jan-2024,197.540,10.657,10.588,10.690,10.100,11.180
16-Jan-2024,198.600,10.657,10.588,10.690,10.100,11.180
17-Jan-2024,202.970,10.657,10.588,10.690,10.100,11.180
18-Jan-2024,202.900,10.657,10.588,10.690,10.100,11.180
19-Jan-2024,202.050,10.657,10.588,10.690,10.100,11.180
20-Jan-2024,202.050,10.657,10.588,10.690,10.100,11.180
21-Jan-2024,202.050,10.657,10.588,10.690,10.100,11.180
22-Jan-2024,203.270,10.657,10.588,10.690,10.100,11.180
23-Jan-2024,203.970,10.657,10.588,10.690,10.100,11.180
24-Jan-2024,204.270,10.657,10.588,10.690,10.100,11.180
25-Jan-2024,205.610,10.657,10.588,10.690,10.100,11.180
26-Jan-2024,206.780,10.657,10.588,10.690,10.100,11.180
27-Jan-2024,206.780,10.657,10.588,10.690,10.100,11.180
28-Jan-2024,206.780,10.657,10.588,10.690,10.100,11.180
29-Jan-2024,204.780,10.657,10.588,10.690,10.100,11.180
30-Jan-2024,206.110,10.657,10.588,10.690,10.100,11.180
31-Jan-2024,205.840,10.657,10.588,10.690,10.100,11.180
01-Feb-2024,205.790,10.657,10.588,10.690,10.100,11.180
02-Feb-2024,206.550,10.657,10.588,10.690,10.100,11.180
03-Feb-2024,206.550,10.657,10.588,10.690,10.100,11.180
04-Feb-2024,206.550,10.657,10.588,10.690,10.100,11.180
05-Feb-2024,204.820,10.657,10.588,10.690,10.100,11.180
06-Feb-2024,202.780,10.657,10.588,10.690,10.100,11.180
07-Feb-2024,205.460,10.657,10.588,10.690,10.100,11.180
08-Feb-2024,204.000,10.657,10.588,10.690,10.100,11.180
09-Feb-2024,205.090,10.657,10.588,10.690,10.100,11.180
10-Feb-2024,205.090,10.657,10.588,10.690,10.100,11.180
11-Feb-2024,205.090,10.657,10.588,10.690,10.100,11.180
12-Feb-2024,206.820,10.657,10.588,10.690,10.100,11.180
13-Feb-2024,207.430,10.657,10.588,10.690,10.100,11.180
14-Feb-2024,215.180,10.651,10.572,10.835,9.620,11.430
15-Feb-2024,211.020,10.651,10.505,10.835,9.620,11.430
16-Feb-2024,212.260,10.572,10.497,10.563,9.620,11.430
17-Feb-2024,212.260,10.572,10.497,10.563,9.620,11.430
18-Feb-2024,212.260,10.572,10.497,10.563,9.620,11.430
19-Feb-2024,212.260,10.585,10.590,10.563,9.620,11.430
20-Feb-2024,210.990,10.585,10.590,10.563,9.620,11.430
21-Feb-2024,215.000,10.585,10.590,10.563,9.620,11.430
22-Feb-2024,218.000,10.585,10.590,10.563,9.620,11.430
23-Feb-2024,217.960,10.585,10.590,10.563,9.620,11.430
24-Feb-2024,217.960,10.585,10.590,10.563,9.620,11.430
25-Feb-2024,217.960,10.585,10.590,10.563,9.620,11.430
26-Feb-2024,219.440,10.585,10.590,10.563,9.620,11.430
27-Feb-2024,219.450,10.585,10.590,10.563,9.620,11.430
28-Feb-2024,220.840,10.585,10.590,10.563,9.620,11.430
29-Feb-2024,220.350,10.585,10.590,10.563,9.620,11.430
01-Mar-2024,219.210,10.585,10.590,10.563,9.620,11.430
02-Mar-2024,219.210,10.585,10.590,10.563,9.620,11.430
03-Mar-2024,219.210,10.585,10.590,10.563,9.620,11.430
04-Mar-2024,221.350,10.574,10.585,10.563,9.620,11.340
05-Mar-2024,219.900,10.574,10.585,10.563,9.620,11.340
06-Mar-2024,219.690,10.574,10.585,10.563,9.620,11.340
07-Mar-2024,213.530,10.574,10.585,10.563,9.620,11.340
08-Mar-2024,212.980,10.574,10.585,10.563,9.620,11.340
09-Mar-2024,212.980,10.574,10.585,10.563,9.620,11.340
10-Mar-2024,212.980,10.574,10.585,10.563,9.620,11.340
11-Mar-2024,216.770,10.574,10.585,10.563,9.620,11.340
12-Mar-2024,217.750,10.574,10.585,10.563,9.620,11.340
13-Mar-2024,219.360,10.574,10.585,10.563,9.620,11.340
14-Mar-2024,219.410,10.574,10.585,10.563,9.620,11.340
15-Mar-2024,217.500,10.574,10.585,10.563,9.620,11.340
16-Mar-2024,217.500,10.574,10.585,10.563,9.620,11.340
17-Mar-2024,217.500,10.574,10.585,10.563,9.620,11.340
18-Mar-2024,218.890,10.574,10.585,10.563,9.620,11.340
19-Mar-2024,216.360,10.574,10.585,10.563,9.620,11.340
20-Mar-2024,213.620,10.574,10.585,10.563,9.620,11.340
21-Mar-2024,216.090,10.574,10.585,10.563,9.620,11.340
22-Mar-2024,214.500,10.574,10.585,10.563,9.620,11.340
23-Mar-2024,214.500,10.574,10.585,10.563,9.620,11.340
24-Mar-2024,214.500,10.574,10.585,10.563,9.620,11.340
25-Mar-2024,215.190,10.574,10.585,10.563,9.620,11.340
26-Mar-2024,212.880,10.574,10.585,10.563,9.620,11.340
27-Mar-2024,215.600,10.574,10.585,10.563,9.620,11.340
28-Mar-2024,215.290,10.574,10.585,10.563,9.620,11.340
29-Mar-2024,215.290,10.574,10.585,10.563,9.620,11.340
30-Mar-2024,215.290,10.574,10.585,10.563,9.620,11.340
31-Mar-2024,215.290,10.574,10.585,10.563,9.620,11.340
01-Apr-2024,212.020,10.589,10.582,10.563,9.740,11.340
02-Apr-2024,214.800,10.591,10.595,10.563,9.740,11.360
03-Apr-2024,212.030,10.591,10.595,10.563,9.740,11.360
04-Apr-2024,212.210,10.591,10.595,10.563,9.740,11.360
05-Apr-2024,211.080,10.521,10.521,10.340,9.740,11.360
06-Apr-2024,211.080,10.521,10.521,10.340,9.740,11.360
07-Apr-2024,211.080,10.521,10.521,10.340,9.740,11.360
08-Apr-2024,212.750,10.516,10.520,10.340,9.710,11.360
09-Apr-2024,209.780,10.514,10.523,10.340,9.710,11.360
10-Apr-2024,212.000,10.514,10.523,10.340,9.710,11.360
11-Apr-2024,212.770,10.500,10.516,10.389,9.710,11.360
12-Apr-2024,209.500,10.500,10.579,10.389,9.710,11.360
13-Apr-2024,209.500,10.500,10.579,10.389,9.710,11.360
14-Apr-2024,209.500,10.500,10.579,10.389,9.710,11.360
15-Apr-2024,206.230,10.500,10.579,10.389,9.710,11.360
16-Apr-2024,206.480,10.500,10.579,10.389,9.710,11.360
17-Apr-2024,208.420,10.500,10.579,10.389,9.710,11.360
18-Apr-2024,209.650,10.500,10.579,10.389,9.710,11.360
19-Apr-2024,213.040,10.500,10.579,10.389,9.710,11.360
20-Apr-2024,213.040,10.500,10.579,10.389,9.710,11.360
21-Apr-2024,213.040,10.500,10.579,10.389,9.710,11.360
22-Apr-2024,215.480,10.500,10.579,10.389,9.710,11.360
23-Apr-2024,216.770,10.500,10.579,10.389,9.710,11.360
24-Apr-2024,212.590,10.556,10.563,10.310,9.710,11.640
25-Apr-2024,212.540,10.593,10.606,10.310,9.860,11.640
26-Apr-2024,210.940,10.593,10.542,10.310,9.860,11.640
27-Apr-2024,210.940,10.593,10.542,10.310,9.860,11.640
28-Apr-2024,210.940,10.593,10.542,10.310,9.860,11.640
29-Apr-2024,209.620,10.593,10.542,10.310,9.860,11.640
30-Apr-2024,209.640,10.607,10.626,10.310,9.860,11.640
01-May-2024,208.070,10.607,10.626,10.310,9.860,11.640
02-May-2024,207.480,10.607,10.626,10.310,9.860,11.640
03-May-2024,207.650,10.607,10.626,10.310,9.860,11.640
04-May-2024,207.650,10.607,10.626,10.310,9.860,11.640
05-May-2024,207.650,10.607,10.626,10.310,9.860,11.640
06-May-2024,208.000,10.605,10.621,10.310,9.840,11.640
07-May-2024,208.340,10.605,10.621,10.310,9.840,11.640
08-May-2024,211.840,10.605,10.621,10.310,9.840,11.640
09-May-2024,213.610,10.605,10.621,10.310,9.840,11.640
10-May-2024,208.460,10.544,10.547,10.300,9.760,11.640
11-May-2024,208.460,10.544,10.547,10.300,9.760,11.640
12-May-2024,208.460,10.544,10.547,10.300,9.760,11.640
13-May-2024,209.920,10.544,10.547,10.300,9.760,11.640
14-May-2024,210.800,10.544,10.547,10.300,9.760,11.640
15-May-2024,208.260,10.544,10.547,10.300,9.760,11.640
16-May-2024,212.730,10.544,10.547,10.300,9.760,11.640
17-May-2024,213.140,10.544,10.547,10.300,9.760,11.640
18-May-2024,213.140,10.544,10.547,10.300,9.760,11.640
19-May-2024,213.140,10.544,10.547,10.300,9.760,11.640
20-May-2024,211.270,10.544,10.547,10.300,9.760,11.640
21-May-2024,210.350,10.544,10.547,10.300,9.760,11.640
22-May-2024,211.480,10.544,10.547,10.300,9.760,11.640
23-May-2024,212.070,10.544,10.547,10.300,9.760,11.640
24-May-2024,214.920,10.544,10.547,10.300,9.760,11.640
25-May-2024,214.920,10.544,10.547,10.300,9.760,11.640
26-May-2024,214.920,10.544,10.547,10.300,9.760,11.640
27-May-2024,214.920,10.544,10.547,10.300,9.760,11.640
28-May-2024,208.500,10.544,10.547,10.300,9.760,11.640
29-May-2024,205.890,10.544,10.547,10.300,9.760,11.640
30-May-2024,204.900,10.544,10.547,10.300,9.760,11.640
31-May-2024,202.980,10.544,10.547,10.300,9.760,11.640
01-Jun-2024,202.980,10.544,10.547,10.300,9.760,11.640
02-Jun-2024,202.980,10.544,10.547,10.300,9.760,11.640
03-Jun-2024,201.750,10.544,10.547,10.300,9.760,11.640
04-Jun-2024,203.780,10.544,10.547,10.300,9.760,11.640
05-Jun-2024,200.490,10.502,10.512,10.300,9.760,11.303
06-Jun-2024,201.490,10.502,10.512,10.300,9.760,11.303
07-Jun-2024,199.360,10.502,10.512,10.300,9.760,11.303
08-Jun-2024,199.360,10.502,10.512,10.300,9.760,11.303
09-Jun-2024,199.360,10.502,10.512,10.300,9.760,11.303
10-Jun-2024,198.500,10.502,10.512,10.300,9.760,11.303
11-Jun-2024,198.700,10.502,10.512,10.300,9.760,11.303
12-Jun-2024,195.730,10.519,10.541,10.300,9.760,11.303
13-Jun-2024,195.640,10.519,10.541,10.300,9.760,11.303
14-Jun-2024,197.130,10.519,10.541,10.300,9.760,11.303
15-Jun-2024,197.130,10.519,10.541,10.300,9.760,11.303
16-Jun-2024,197.130,10.519,10.541,10.300,9.760,11.303
17-Jun-2024,196.590,10.519,10.541,10.300,9.760,11.303
18-Jun-2024,196.530,10.519,10.541,10.300,9.760,11.303
